filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY030 colony 36C 02 m-50.csv,Mito 24,25,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.02,1800.37,757.91,345604.69,295.37,NA,NA,NA,NA,NA,25.43,50.79,3.15,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 02 m-50.csv,Mito 25,26,13.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.13,3034.4,824.71,9568330,341.92,NA,NA,NA,NA,NA,21.89,47.11,2.57,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,ROIs 1,1,282.45,402,888,548.89,130000000,43.81,196,1766,328.9,78020153,107.55,214.47,3647.14,548.39,130000000,145.29,1.64,19289.94,344.29,81671784,558.76,NA,NA,NA,GTY030 colony 36C,ROIs,Object,7,NA,478.04
GTY030 colony 36C 03 m-25.csv,Mito 1,2,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.3,990.84,677.93,79317.53,84.77,NA,NA,NA,NA,NA,78.88,39.7,1.19,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 7,8,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.95,3647.14,1111.63,1173884.75,609.18,NA,NA,NA,NA,NA,76.12,35.51,2.9,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 8,9,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.49,2440.83,991.9,267812.06,412.13,NA,NA,NA,NA,NA,76.43,36.92,2.11,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 9,10,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.92,2525.05,935.45,499532.19,484.74,NA,NA,NA,NA,NA,75.01,37.8,2.59,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 10,11,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.7,3646.87,979.39,1384861.63,509.89,NA,NA,NA,NA,NA,73.02,39.79,2.33,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 13,14,0.0607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.96,1140.96,699.41,35670.16,151.26,NA,NA,NA,NA,NA,78.04,40.23,2.47,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-25.csv,Mito 17,18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.84,1585.82,644.22,108228.91,181.85,NA,NA,NA,NA,NA,78.54,38.35,2.91,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,ROIs 1,1,282.45,402,888,548.89,130000000,43.81,196,1766,328.9,78020153,107.55,214.47,3647.14,548.39,130000000,145.29,1.64,19289.94,344.29,81671784,558.76,NA,NA,NA,GTY030 colony 36C,ROIs,Object,7,NA,478.04
GTY030 colony 36C 03 m-35.csv,Mito 2,3,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.3,1006.88,672.93,106996.02,92.6,NA,NA,NA,NA,NA,78.9,39.7,1.22,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 7,8,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.69,2440.83,974.3,312750.03,408.03,NA,NA,NA,NA,NA,76.44,36.91,2.11,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 8,9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.92,2525.05,915.9,538547.88,477.85,NA,NA,NA,NA,NA,75,37.8,2.59,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 9,10,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.84,3646.87,950.27,1583142.38,487.7,NA,NA,NA,NA,NA,73.06,39.77,2.29,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 13,14,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.95,3647.14,1087.58,1277902.5,600.49,NA,NA,NA,NA,NA,76.12,35.5,2.91,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 15,16,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.96,1140.96,680.06,42844.03,145.54,NA,NA,NA,NA,NA,78.04,40.22,2.49,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-35.csv,Mito 17,18,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.84,1585.82,645.11,125796.72,185.1,NA,NA,NA,NA,NA,78.53,38.36,2.9,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,ROIs 1,1,282.45,402,888,548.89,130000000,43.81,196,1766,328.9,78020153,107.55,214.47,3647.14,548.39,130000000,145.29,1.64,19289.94,344.29,81671784,558.76,NA,NA,NA,GTY030 colony 36C,ROIs,Object,7,NA,478.04
GTY030 colony 36C 03 m-50.csv,Mito 4,5,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.22,1006.88,674.65,186879.28,93.76,NA,NA,NA,NA,NA,78.89,39.7,1.23,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 12,13,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.99,3647.14,1035.62,1510973,589.32,NA,NA,NA,NA,NA,76.13,35.5,2.92,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 13,14,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.69,2440.83,925.65,405432.91,392.35,NA,NA,NA,NA,NA,76.44,36.91,2.16,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 14,15,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.25,2525.05,886.58,624155.19,469.37,NA,NA,NA,NA,NA,75,37.81,2.62,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 18,19,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.53,1585.82,633.61,163470.39,186.7,NA,NA,NA,NA,NA,78.52,38.36,2.95,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 19,20,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.28,1140.96,674.54,58010.56,145.2,NA,NA,NA,NA,NA,78.04,40.22,2.5,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 03 m-50.csv,Mito 20,21,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.12,3646.87,893.14,2105136.5,444.41,NA,NA,NA,NA,NA,73.1,39.75,2.27,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-25.csv,ROIs 1,1,258.32,403,830,535.78,116000000,41.71,195,1560,325.4,70594936,106.26,208.81,4561.35,536.95,116000000,123.64,1e-6,10819.71,335.86,72864968,391.26,NA,NA,NA,GTY030 colony 36C,ROIs,Object,3,NA,478.04
GTY030 colony 36C 04 m-25.csv,Mito 6,7,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.24,1555.2,794.59,513306.25,187.4,NA,NA,NA,NA,NA,31.84,14.61,2.38,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-25.csv,Mito 16,17,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.09,3857.84,1014.2,434077.09,497.4,NA,NA,NA,NA,NA,33.37,15.21,2.52,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-25.csv,Mito 20,21,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.06,2290.38,875.95,1848252.25,316.57,NA,NA,NA,NA,NA,30.44,12.15,1.88,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-35.csv,ROIs 1,1,258.32,403,830,535.78,116000000,41.71,195,1560,325.4,70594936,106.26,208.81,4561.35,536.95,116000000,123.64,1e-6,10819.71,335.86,72864968,391.26,NA,NA,NA,GTY030 colony 36C,ROIs,Object,3,NA,478.04
GTY030 colony 36C 04 m-35.csv,Mito 6,7,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.93,1594.45,788.13,586367.56,189.48,NA,NA,NA,NA,NA,31.84,14.59,2.38,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-35.csv,Mito 12,13,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.09,3857.84,990.32,499120.28,493.08,NA,NA,NA,NA,NA,33.37,15.21,2.53,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-35.csv,Mito 19,20,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.03,2340.21,860.72,2233577,313.87,NA,NA,NA,NA,NA,30.42,12.12,1.84,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-50.csv,ROIs 1,1,258.32,403,830,535.78,116000000,41.71,195,1560,325.4,70594936,106.26,208.81,4561.35,536.95,116000000,123.64,1e-6,10819.71,335.86,72864968,391.26,NA,NA,NA,GTY030 colony 36C,ROIs,Object,4,NA,478.04
GTY030 colony 36C 04 m-50.csv,Mito 6,7,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.25,671.71,594.79,6542.65,43.7,NA,NA,NA,NA,NA,31.34,13.28,0.9,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-50.csv,Mito 11,12,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.93,1594.45,773.19,764688.5,185.41,NA,NA,NA,NA,NA,31.85,14.52,2.35,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-50.csv,Mito 15,16,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.09,4561.35,974,627258.5,532.4,NA,NA,NA,NA,NA,33.36,15.22,2.53,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 04 m-50.csv,Mito 23,24,4.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.03,2453.11,824.85,2985940.5,304.83,NA,NA,NA,NA,NA,30.4,12.08,1.83,GTY030 colony 36C,Mito,Object,NA,1,478.04
GTY030 colony 36C 10 01 m-25.csv,ROIs 1,1,246.17,408,1880,589.08,122000000,82.21,186,1205,313.41,64796278,78.08,162.26,21998.01,599.77,124000000,320.08,15.74,12960.17,325.8,67357896,417.36,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,7,NA,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 19,20,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.92,21998.01,3746.41,794237.94,4338.67,NA,NA,NA,NA,NA,33.75,40.54,2.21,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 21,22,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.76,820.16,650.69,6506.93,70.44,NA,NA,NA,NA,NA,32.15,39.07,2.61,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 22,23,0.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.6,4501.88,1742.64,135925.58,1091.51,NA,NA,NA,NA,NA,30.4,41.37,2.73,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 23,24,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.63,8881.55,1742.04,2231554.25,1095.38,NA,NA,NA,NA,NA,32.91,42.15,2.45,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 24,25,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.35,2586.76,1266.71,107670.51,409.33,NA,NA,NA,NA,NA,34.28,42.41,2.54,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 25,26,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.46,4153.63,1705.38,61393.63,1000.34,NA,NA,NA,NA,NA,31.22,42.56,2.67,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-25.csv,Mito 26,27,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.12,1541.92,788.36,895573.13,199.84,NA,NA,NA,NA,NA,35.42,44.33,2.51,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,ROIs 1,1,246.17,408,1880,589.08,122000000,82.21,186,1205,313.41,64796278,78.08,162.26,21998.01,599.77,124000000,320.08,15.74,12960.17,325.8,67357896,417.36,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,6,NA,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 10,11,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.92,21998.01,3485.54,853958.31,4225.18,NA,NA,NA,NA,NA,33.75,40.54,2.22,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 18,19,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.12,2586.76,812.24,1122511.38,253.13,NA,NA,NA,NA,NA,35.33,44.18,2.52,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 20,21,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.31,828.1,657.74,10523.9,84.53,NA,NA,NA,NA,NA,32.15,39.06,2.57,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 21,22,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.52,8881.55,1700.73,2449045.75,1088.54,NA,NA,NA,NA,NA,32.91,42.14,2.45,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 22,23,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.83,4153.63,1576.65,74102.7,951.21,NA,NA,NA,NA,NA,31.22,42.57,2.67,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-35.csv,Mito 26,27,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.83,4501.88,1681.81,169863.06,1071.47,NA,NA,NA,NA,NA,30.39,41.37,2.75,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-50.csv,ROIs 1,1,246.17,408,1880,589.08,122000000,82.21,186,1205,313.41,64796278,78.08,162.26,21998.01,599.77,124000000,320.08,15.74,12960.17,325.8,67357896,417.36,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,5,NA,477.45
GTY030 colony 36C 10 01 m-50.csv,Mito 14,15,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.61,4859.37,798.91,1349362.38,271.16,NA,NA,NA,NA,NA,35.32,44.16,2.53,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-50.csv,Mito 15,16,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.23,891.76,652.46,16964.08,101.8,NA,NA,NA,NA,NA,32.16,39.06,2.6,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-50.csv,Mito 16,17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.47,4501.88,1605.93,215195.09,1000.57,NA,NA,NA,NA,NA,30.4,41.37,2.75,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-50.csv,Mito 17,18,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.09,21998.01,1821.05,3928005.75,1863.26,NA,NA,NA,NA,NA,33.03,41.89,2.4,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 01 m-50.csv,Mito 18,19,0.0762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.36,4153.63,1405.2,89932.77,884.42,NA,NA,NA,NA,NA,31.22,42.57,2.69,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,ROIs 1,1,411.68,407,1578,592.44,205000000,81.32,189,1405,320.17,111000000,88.81,129.47,13380.29,598.69,207000000,297.51,7.77,14738.88,330.28,114000000,397.43,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,11,NA,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 7,8,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.1,10760.25,2076.37,2205102.25,1419.88,NA,NA,NA,NA,NA,47.78,57.07,2.12,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 8,9,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.31,2532.18,1612.08,67707.25,477.24,NA,NA,NA,NA,NA,48.66,59.19,1.72,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 9,10,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.95,5469.25,1825.84,971347.31,1009.63,NA,NA,NA,NA,NA,47.27,60.76,2.17,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 13,14,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.66,1598.4,733.59,1674049.13,175.99,NA,NA,NA,NA,NA,43.53,56.42,2.27,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 14,15,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.86,2269.65,1411.81,66355.16,372.76,NA,NA,NA,NA,NA,46.25,57.2,1.93,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 15,16,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.35,8386.74,2252.67,619484.94,1445.84,NA,NA,NA,NA,NA,44.99,58.27,2.18,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 16,17,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.67,1005.25,833.89,15009.97,106.01,NA,NA,NA,NA,NA,46.43,58.91,1.95,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 17,18,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.37,4040.28,1834.23,99048.59,862.26,NA,NA,NA,NA,NA,45.22,59.31,2.08,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 18,19,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.28,13380.29,2405.8,1099451.13,1969.92,NA,NA,NA,NA,NA,49.08,59.95,2.19,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 20,21,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.9,8439.28,2319.71,681993.94,1683.39,NA,NA,NA,NA,NA,49.18,58.07,2.2,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-25.csv,Mito 29,30,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.14,3270.22,1566.97,125357.33,685.11,NA,NA,NA,NA,NA,47.5,60.21,2.58,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,ROIs 1,1,411.68,407,1578,592.44,205000000,81.32,189,1405,320.17,111000000,88.81,129.47,13380.29,598.69,207000000,297.51,7.77,14738.88,330.28,114000000,397.43,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,9,NA,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 6,7,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.66,1598.4,724.01,1902691.25,173.79,NA,NA,NA,NA,NA,43.51,56.41,2.28,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 7,8,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.02,10760.25,1981.47,2464949.5,1370.68,NA,NA,NA,NA,NA,47.78,57.08,2.12,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 8,9,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.95,5469.25,1745.36,1108304.88,996.75,NA,NA,NA,NA,NA,47.27,60.75,2.19,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 14,15,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.91,2269.65,1373.3,86517.63,372.15,NA,NA,NA,NA,NA,46.25,57.19,1.95,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 15,16,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.83,8386.74,2085.53,834213.94,1354.4,NA,NA,NA,NA,NA,45.03,58.44,2.19,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 16,17,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.67,1005.25,820.79,16415.8,108.02,NA,NA,NA,NA,NA,46.44,58.9,1.95,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 17,18,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.6,13380.29,2182.2,1337687.13,1836.01,NA,NA,NA,NA,NA,49.03,59.88,2.15,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 19,20,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.74,8439.28,2265.84,783979.38,1705.97,NA,NA,NA,NA,NA,49.18,58.08,2.21,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-35.csv,Mito 25,26,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.06,3270.22,1451.91,145191.41,662.35,NA,NA,NA,NA,NA,47.5,60.2,2.61,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,ROIs 1,1,411.68,407,1578,592.44,205000000,81.32,189,1405,320.17,111000000,88.81,129.47,13380.29,598.69,207000000,297.51,7.77,14738.88,330.28,114000000,397.43,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,7,NA,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 6,7,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.57,1598.4,703.82,2404263.75,169.19,NA,NA,NA,NA,NA,43.5,56.4,2.3,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 7,8,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.63,10760.25,1925.09,4094673.5,1428.92,NA,NA,NA,NA,NA,48.06,57.28,2.13,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 11,12,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.07,2269.65,1322.96,125681.41,368.86,NA,NA,NA,NA,NA,46.27,57.19,1.97,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 12,13,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.73,1244.72,781.68,32830.63,152.39,NA,NA,NA,NA,NA,46.44,58.89,1.99,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 13,14,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.07,1404.54,1096.84,14258.93,208.24,NA,NA,NA,NA,NA,46.35,59.65,1.94,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 21,22,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.37,8386.74,1913.55,1075412.5,1359.09,NA,NA,NA,NA,NA,45.04,58.4,2.24,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 02 m-50.csv,Mito 22,23,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.56,13380.29,1770.3,3220177.75,1386.94,NA,NA,NA,NA,NA,48.04,60.34,2.22,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 03 m-25.csv,ROIs 1,1,356.04,404,1780,581.27,174000000,85.46,188,1361,284.03,84931099,78.61,59.85,10684.34,588.88,176000000,247.39,1e-6,9628.24,291.62,87199616,264.54,NA,NA,NA,GTY030 colony 36C 10,ROIs,Object,8,NA,477.45
GTY030 colony 36C 10 03 m-25.csv,Mito 1,2,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.53,8905.6,2009.06,938228.69,1362.92,NA,NA,NA,NA,NA,70,42.02,1.47,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 03 m-25.csv,Mito 2,3,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.17,3728.29,1509.96,131366.89,800.88,NA,NA,NA,NA,NA,67.07,43.56,1.43,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 03 m-25.csv,Mito 3,4,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706.39,6144.25,1686.22,155132.36,1102.96,NA,NA,NA,NA,NA,69.38,40.52,1.71,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
GTY030 colony 36C 10 03 m-25.csv,Mito 4,5,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.82,10684.34,2193.59,3239928.75,1431.83,NA,NA,NA,NA,NA,69.26,43.47,1.62,GTY030 colony 36C 10,Mito,Object,NA,1,477.45
